year,naics,top_coe,ii_coe,gos_coe,enepsi_coe
2008,72,0.23287128712871286,1.3120792079207921,0.34930693069306934,0.9869306930693069
2008,721,0.3068702290076336,1.1374045801526718,0.5786259541984733,0.9267175572519083
2008,722,0.20695187165775403,1.3732620320855615,0.26898395721925134,1.0080213903743316
2008,81,0.07371928363182008,0.9175343606830488,0.30195751770095797,0.6622240733027905
2008,FIRE,0.3562629757785467,2.6167474048442907,2.4675432525951555,2.5546020761245676
2008,G,-0.01280441877981421,0.7145367813206126,0.2565905096660808,0.5541049460205875
2008,GF,-0.0107421875,0.9519042968749999,0.55419921875,0.7778320312499999
2008,GFE,-0.07321131447587355,0.627287853577371,0.12479201331114809,0.5557404326123128
2008,GFG,0.0,1.007437070938215,0.6278604118993134,0.8157894736842104
2008,GFGD,0.0,1.1829211385907605,0.6453569762015866,0.9295380307979468
2008,GFGN,0.0,0.7300295857988166,0.6005917159763314,0.636094674556213
2008,GSL,-0.013518080432578575,0.6323927002365665,0.15359918891517407,0.4767657992565056
2008,GSLE,-0.18244013683010263,1.6328392246294183,0.2919042189281642,1.3272519954389965
2008,GSLG,0.0,0.5523314171001003,0.14253125285153753,0.408705173829729
2008,HS,12.496503496503495,10.125874125874127,85.22377622377623,9.79020979020979
2008,ICT,0.10634770251065845,1.4649455234486026,1.0352913311226908,1.0999526290857413
2008,II,0.12358868219167897,1.5214842539690407,0.6998649100846481,0.9219081140704203
2008,ORE,0.3095599393019726,7.81638846737481,3.233687405159332,7.550834597875568
2008,PGOOD,0.07705294435440302,3.220623987034036,0.9415180983252297,0.6611291193949217
2008,PROF,0.039798160657605594,0.7830227069260194,0.40652722389517376,0.6711158134613819
2008,PSERV,0.18087172402746912,1.2751316395379102,0.7696157927403048,1.1165435361483174
2008,PVT,0.15714616631920317,1.7200216199521272,0.8089259516639642,1.012385144004324
2009,11,-0.04255319148936171,4.976359338061466,2.1158392434988182,1.8368794326241136
2009,111CA,-0.12062256809338522,7.626459143968872,3.128404669260701,2.8171206225680936
2009,113FF,0.0783132530120482,0.8674698795180722,0.5421686746987951,0.3192771084337349
2009,21,0.4605873261205564,1.9814528593508498,2.8021638330757344,1.054095826893354
2009,211,0.918918918918919,2.1119691119691124,4.756756756756757,0.9498069498069499
2009,212,0.26875,2.7125,2.575,1.44375
2009,213,0.07017543859649122,1.3201754385964912,0.7412280701754385,0.8947368421052633
2009,22,0.8248502994011977,2.6676646706586826,2.040419161676647,2.592814371257485
2009,23,0.01981541802388708,1.4476112920738327,0.5154723127035831,0.4348534201954397
2009,311FT,0.34970760233918124,6.254970760233918,1.431578947368421,0.9076023391812865
2009,313TT,0.06422018348623852,2.862385321100917,0.3302752293577982,0.5871559633027523
2009,315AL,0.03488372093023256,1.686046511627907,0.11627906976744186,0.627906976744186
2009,31G,0.09015804597701149,3.363146551724138,0.9479166666666666,0.6716954022988505
2009,31ND,0.16621621621621624,5.19527027027027,1.6081081081081081,0.822972972972973
2009,321,0.042944785276073615,2.7423312883435584,0.25766871165644173,0.558282208588957
2009,322,0.06666666666666667,3.5543859649122806,1.0140350877192983,0.7473684210526316
2009,323,0.03308823529411765,1.6323529411764706,0.4227941176470588,0.5441176470588235
2009,324,0.17575757575757575,22.521212121212123,5.53939393939394,1.2545454545454544
2009,325,0.132858837485172,3.9466192170818504,2.2858837485172003,0.8825622775800712
2009,326,0.04057971014492753,3.11304347826087,0.7101449275362319,0.6695652173913044
2009,327,0.06167400881057269,2.251101321585903,0.6519823788546256,0.8061674008810573
2009,331,0.09374999999999999,4.921875,0.51171875,1.00390625
2009,332,0.03354838709677419,2.101935483870968,0.48000000000000004,0.6374193548387097
2009,333,0.044654939106901215,2.2557510148849795,0.5588633288227334,0.5683355886332881
2009,334,0.06155143338954469,1.066610455311973,0.8246205733558178,0.3693086003372682
2009,335,0.027972027972027972,1.8181818181818181,0.7447552447552448,0.3811188811188811
2009,3361MV,0.06041666666666667,6.141666666666667,-0.06458333333333334,0.7541666666666665
2009,3364OT,0.03592814371257485,1.9550898203592815,0.721556886227545,0.625748502994012
2009,337,0.02259887005649718,2.073446327683616,0.2655367231638418,0.6214689265536724
2009,339,0.0367816091954023,1.8160919540229885,0.8321839080459771,0.6712643678160919
2009,33DG,0.048405044510385756,2.3573813056379818,0.5854970326409494,0.5884643916913945
2009,42,0.39027400641816834,0.7914095285114786,0.6687237719081708,0.7077264872870895
2009,441,0.33205128205128204,0.28846153846153844,0.27435897435897433,0.20384615384615382
2009,445,0.24716267339218162,0.7578814627994956,0.4010088272383355,0.6343001261034048
2009,44RT,0.3499894581488509,0.8013915243516762,0.39510858106683533,0.7063040269871389
2009,452,0.44835965978128794,0.9015795868772783,0.16889428918590524,0.8335358444714459
2009,481,0.4801136363636363,2.1420454545454546,0.5568181818181818,2.0994318181818183
2009,482,-0.03723404255319149,1.1595744680851063,0.7872340425531915,0.9361702127659575
2009,483,0.05084745762711864,4.745762711864407,1.6101694915254237,4.423728813559322
2009,484,0.053019145802650956,1.7938144329896906,0.5596465390279822,1.6480117820324005
2009,485,0.1,1.0333333333333334,0.8666666666666667,0.9666666666666667
2009,486,0.4489795918367347,2.591836734693877,1.551020408163265,2.142857142857143
2009,487OS,0.036065573770491806,1.1278688524590164,0.36885245901639346,0.9327868852459016
2009,48TW,0.10991289921194525,1.5653255910410617,0.5682289506428868,1.4139361260887597
2009,493,0.021604938271604937,1.0308641975308641,0.3734567901234568,0.9074074074074074
2009,4A0,0.35662547933532174,0.9510012782275244,0.512143161482744,0.8534299105240732
2009,51,0.1749502982107356,1.9789264413518886,1.695427435387674,1.6874751491053679
2009,511,0.044794188861985475,1.3305084745762714,1.1150121065375302,1.0871670702179177
2009,512,0.23507462686567163,1.5223880597014925,1.835820895522388,1.4402985074626864
2009,513,0.2854594112399643,2.586975914362177,2.057983942908118,2.2212310437109726
2009,514,0.06666666666666667,1.9,1.8099999999999998,1.5666666666666667
2009,52,0.07992700729927006,1.6494525547445256,0.6841240875912409,1.6308394160583943
2009,521CI,0.08540540540540541,1.5681081081081083,1.0708108108108108,1.5443243243243243
2009,523,0.029209621993127148,1.4335624284077892,0.03608247422680412,1.4152348224513174
2009,524,0.11714589989350373,1.4882854100106495,0.8312034078807241,1.4765708200212992
2009,525,1.5,140.0,24.0,139.33333333333334
2009,53,2.1600771456123433,6.760848601735776,15.17261330761813,6.600771456123433
2009,531,2.771767810026385,8.091029023746701,19.156992084432716,7.922163588390502
2009,532RL,0.49820788530465954,3.1469534050179213,4.347670250896058,3.014336917562724
2009,54,0.033761577532118316,0.7892142216910666,0.5067224380041828,0.7063041529728115
2009,5411,0.07468123861566484,0.6165755919854281,0.8579234972677596,0.5938069216757742
2009,5412OP,0.026200873362445417,0.8971373119844737,0.502668607472101,0.7833575934012617
2009,5415,0.025101763907734057,0.6153324287652646,0.2564450474898236,0.5746268656716418
2009,55,0.03992303992303992,0.7460317460317459,0.13804713804713803,0.6738816738816739
2009,56,0.03250345781466114,0.7659059474412172,0.39384508990318123,0.6210235131396957
2009,561,0.02464525765496639,0.6911874533233756,0.371545929798357,0.5731889469753547
2009,562,0.1267605633802817,1.708920187793427,0.676056338028169,1.2253521126760563
2009,6,0.032126109947121624,0.7284246233662577,0.23246532974159434,0.538960391100469
2009,61,0.05432451751250893,0.6090064331665476,0.2916368834882058,0.5067905646890636
2009,62,0.02852504638218924,0.7477968460111317,0.2228664192949907,0.5440630797773655
2009,621,0.02018348623853211,0.6975098296199215,0.30982961992136304,0.5218872870249017
2009,622,0.036694214876033054,0.8036363636363636,0.17851239669421487,0.5467768595041322
2009,623,0.04095238095238095,0.6676190476190476,0.06857142857142857,0.5466666666666666
2009,624,0.020435967302452316,0.8950953678474114,0.17438692098092642,0.6457765667574931
2009,7,0.22657952069716775,1.3131030189853719,0.4332399626517273,1.029567382508559
2009,71,0.19338422391857507,1.2659033078880408,0.6475826972010178,1.0941475826972011
2009,711AS,0.17412935323383083,1.2039800995024874,0.9378109452736318,1.1268656716417909
2009,713,0.21354166666666666,1.3307291666666667,0.34375,1.0598958333333333
2009,72,0.2372322899505766,1.327841845140033,0.3636738056013179,1.0082372322899507
2009,721,0.32441471571906355,1.2458193979933112,0.47324414715719065,1.0183946488294315
2009,722,0.2087431693989071,1.3546448087431695,0.3284153005464481,1.0049180327868852
2009,81,0.07486176095278606,0.8298596341982135,0.31390897490429603,0.6018715440238197
2009,FIRE,0.41083486801718844,2.46316758747698,2.990024554941682,2.4221915285451194
2009,G,-0.013711987324029496,0.7183862514473763,0.2600402218294838,0.55993662014748
2009,GF,-0.01107011070110701,0.952490774907749,0.5410516605166051,0.7749077490774907
2009,GFE,-0.08304498269896193,0.6366782006920415,0.12802768166089967,0.5709342560553633
2009,GFG,0.0,1.0010643959552954,0.6045769026077701,0.8062799361362426
2009,GFGD,0.0,1.154450261780105,0.6260907504363002,0.9192844677137871
2009,GFGN,0.0,0.7605729877216917,0.5709413369713506,0.6289222373806276
2009,GSL,-0.014660813385239791,0.6343079599105442,0.15911538142963638,0.48273005880891245
2009,GSLE,-0.19798657718120805,1.7371364653243848,0.32997762863534674,1.4384787472035792
2009,GSLG,0.0,0.5461132480543877,0.14545129260220055,0.40629752213972625
2009,HS,13.288732394366198,10.380281690140846,87.61267605633803,10.183098591549296
2009,ICT,0.1071602532878714,1.3823672674135412,1.0577204091573307,1.1054554310764735
2009,II,0.12469100834277475,1.3480404779070965,0.7355675146771038,0.8663611082500773
2009,ORE,0.3457792207792208,7.561688311688312,3.3766233766233764,7.400974025974025
2009,PGOOD,0.08439526898130484,2.8087752766119802,0.9556657764212133,0.661655856543304
2009,PROF,0.03454483113320761,0.775672895594034,0.4130807474712841,0.6794102520144009
2009,PSERV,0.18281490095103617,1.1651023713609368,0.8376801362182814,1.0264961169483784
2009,PVT,0.16176158529618204,1.5167066581786721,0.8629352137505509,0.9484517571780683
2010,11,-0.036231884057971016,5.374396135265701,2.572463768115942,1.9420289855072463
2010,111CA,-0.12345679012345678,8.460905349794238,3.962962962962963,3.069958847736625
2010,113FF,0.08771929824561403,0.9941520467836257,0.5906432748538011,0.34502923976608185
2010,21,0.47976878612716767,2.796242774566474,2.939306358381503,1.3482658959537572
2010,211,0.9601449275362318,4.199275362318841,4.884057971014493,1.7427536231884058
2010,212,0.2976190476190476,2.5714285714285716,2.8392857142857144,1.3392857142857142
2010,213,0.06854838709677419,1.3870967741935483,0.8467741935483871,0.9112903225806452
2010,22,0.8404726735598227,3.1846381093057605,2.2791728212703104,3.1048744460856716
2010,23,0.020942408376963352,1.429610238510762,0.5063990692262943,0.37696335078534027
2010,311FT,0.35754824063564133,6.551645856980705,1.1748013620885358,0.9534619750283769
2010,313TT,0.06422018348623852,3.1467889908256876,0.36697247706422015,0.5596330275229358
2010,315AL,0.03571428571428571,1.5357142857142856,0.20238095238095236,0.488095238095238
2010,31G,0.08994334277620396,3.80323418319169,1.0311614730878187,0.6869688385269122
2010,31ND,0.1691029900332226,5.993023255813954,1.5973421926910298,0.8770764119601329
2010,321,0.0440251572327044,3.056603773584906,0.42767295597484273,0.5660377358490566
2010,322,0.06228373702422146,3.913494809688581,0.8858131487889275,0.8166089965397925
2010,323,0.034482758620689655,1.7011494252873562,0.4789272030651341,0.528735632183908
2010,324,0.17682926829268295,29.530487804878053,6.347560975609756,1.1951219512195124
2010,325,0.13372093023255813,4.8023255813953485,2.386046511627907,1.044186046511628
2010,326,0.038781163434903045,3.457063711911357,0.670360110803324,0.6371191135734072
2010,327,0.05829596412556054,2.42152466367713,0.6591928251121075,0.8565022421524664
2010,331,0.0898876404494382,6.9213483146067425,0.8164794007490637,1.202247191011236
2010,332,0.03461538461538462,2.2525641025641026,0.5038461538461538,0.6192307692307693
2010,333,0.04388297872340425,2.546542553191489,0.6476063829787234,0.6077127659574468
2010,334,0.058299595141700404,0.9643724696356275,0.8834008097165992,0.3376518218623482
2010,335,0.006849315068493151,1.9828767123287672,0.7294520547945206,0.386986301369863
2010,3361MV,0.06172839506172839,7.1193415637860085,0.7654320987654322,0.7469135802469135
2010,3364OT,0.03609022556390977,1.930827067669173,0.7774436090225564,0.5834586466165413
2010,337,0.023952095808383235,2.1197604790419162,0.281437125748503,0.502994011976048
2010,339,0.03652968036529681,1.7511415525114158,0.858447488584475,0.6232876712328768
2010,33DG,0.046320029293299154,2.5964848041010615,0.7193335774441596,0.5822043207616258
2010,42,0.4130487509095319,1.1406742663109386,0.7431481930633034,1.0055784622847441
2010,441,0.3889570552147239,0.6822085889570553,0.34355828220858897,0.5435582822085889
2010,445,0.25218476903870163,0.8239700374531835,0.383270911360799,0.6853932584269664
2010,44RT,0.37252035915640014,0.9356859469617875,0.4055126331175611,0.8164543746084778
2010,452,0.46353522867737945,1.0247218788627936,0.16934487021013594,0.9406674907292953
2010,481,0.4239130434782609,2.1630434782608696,0.8614130434782609,2.127717391304348
2010,482,-0.06486486486486487,1.7675675675675677,0.8864864864864864,1.454054054054054
2010,483,0.08333333333333333,5.083333333333333,1.3499999999999999,4.75
2010,484,0.05370101596516691,2.004354136429608,0.5921625544267053,1.8693759071117562
2010,485,0.1038961038961039,0.8961038961038962,0.9285714285714286,0.8311688311688312
2010,486,0.43396226415094336,2.0754716981132075,2.3773584905660377,1.7735849056603774
2010,487OS,0.035541195476575124,1.197092084006462,0.42649434571890144,0.9983844911147012
2010,48TW,0.10386965376782077,1.7238289205702648,0.660285132382892,1.5629327902240326
2010,493,0.021406727828746173,1.3241590214067276,0.36085626911314983,1.1376146788990826
2010,4A0,0.3760575296108291,1.030456852791878,0.5148054145516074,0.9124365482233503
2010,51,0.17860016090104586,2.0740144810941272,1.8515687851971039,1.744569589702333
2010,511,0.046511627906976744,1.2545899632802937,1.2399020807833536,1.0489596083231334
2010,512,0.22939068100358426,1.3870967741935485,2.03584229390681,1.3118279569892475
2010,513,0.2977736549165121,2.900742115027829,2.1771799628942485,2.423005565862709
2010,514,0.0707395498392283,1.9871382636655948,2.170418006430868,1.6141479099678457
2010,52,0.07674864817721962,1.5778824350252922,0.6736438165009594,1.5579975579975582
2010,521CI,0.08311134789557806,1.4219499200852423,1.143313798614811,1.3947789025039958
2010,523,0.02761855132881709,1.3444502344971339,-0.004168837936425222,1.3256904637832203
2010,524,0.11594202898550725,1.4870600414078676,0.8141821946169774,1.4756728778467911
2010,525,1.3333333333333335,154.00000000000003,25.166666666666668,153.16666666666669
2010,53,2.1628131021194608,7.128131021194605,15.521194605009633,6.893063583815029
2010,531,2.7536041939711664,8.27391874180865,19.567496723460028,8.034076015727392
2010,532RL,0.5218978102189782,3.9635036496350367,4.31021897810219,3.7372262773722627
2010,54,0.03471510180166984,0.8116302914896734,0.5236560714808847,0.7039695327376593
2010,5411,0.07918968692449356,0.7513812154696132,0.8038674033149171,0.7145488029465931
2010,5412OP,0.026574096241321524,0.8865214268613838,0.5453674886282021,0.7445535073018913
2010,5415,0.025559105431309903,0.6530351437699681,0.27092651757188496,0.5872204472843451
2010,55,0.03653169014084508,0.6901408450704226,0.13160211267605634,0.619718309859155
2010,56,0.03230016313213703,0.765089722675367,0.39543230016313213,0.6127243066884177
2010,561,0.025116612845353426,0.7172587011123072,0.37351991388589884,0.5862935055615357
2010,562,0.10431654676258992,1.2482014388489209,0.6151079136690648,0.8776978417266186
2010,6,0.031528046421663444,0.7545454545454546,0.23597678916827852,0.5488394584139265
2010,61,0.05360824742268041,0.6460481099656358,0.3127147766323024,0.5168384879725086
2010,62,0.02791221159257175,0.7723128868880136,0.22341024198086662,0.5540799099606077
2010,621,0.019548872180451128,0.6807017543859649,0.31278195488721805,0.506516290726817
2010,622,0.03553800592300099,0.8772622573214874,0.18130964132938468,0.6018427114182298
2010,623,0.04212454212454212,0.6877289377289376,0.062271062271062265,0.5448717948717948
2010,624,0.020942408376963352,0.9541884816753927,0.15314136125654448,0.62565445026178
2010,7,0.23375038144644492,1.2920353982300885,0.46231309124198966,0.9804699420201403
2010,71,0.1964735516372796,1.1801007556675063,0.7216624685138538,1.0075566750629723
2010,711AS,0.1728395061728395,1.1432098765432097,0.9925925925925927,1.0617283950617284
2010,713,0.2216494845360825,1.2190721649484537,0.4407216494845361,0.9536082474226805
2010,72,0.24567055980668545,1.3282319774466371,0.3793797825211438,0.9722110350382601
2010,721,0.337171052631579,1.2105263157894737,0.5065789473684211,0.9720394736842106
2010,722,0.216,1.3663999999999998,0.33866666666666667,0.9717333333333334
2010,81,0.07725507121277514,0.8933966335779026,0.338368580060423,0.6443677168752698
2010,FIRE,0.3965440850686752,2.4287402156254614,2.9497858514251956,2.375867670949638
2010,G,-0.012295324230064433,0.7254241295738015,0.25837914523851746,0.5551811786959863
2010,GF,-0.007183282542446669,0.9714845450587724,0.5252503265128429,0.7646930779277319
2010,GFE,-0.05830388692579505,0.6908127208480566,0.0724381625441696,0.597173144876325
2010,GFG,0.0,1.0106752730883815,0.5888778550148956,0.7882323733862959
2010,GFGD,0.0,1.1561475409836066,0.6127049180327869,0.8963114754098361
2010,GFGN,0.0,0.7871536523929471,0.5522670025188917,0.6221662468513853
2010,GSL,-0.014201087397549298,0.6336930942140713,0.1588087316400227,0.4770753874868133
2010,GSLE,-0.19209659714599342,1.852908891328211,0.3369923161361142,1.5378704720087817
2010,GSLG,0.0,0.5364122338094821,0.14459731837700465,0.39234072386293933
2010,HS,13.418439716312056,10.971631205673757,88.57446808510639,10.787234042553191
2010,ICT,0.10543735224586288,1.4061465721040187,1.1108747044917258,1.112529550827423
2010,II,0.1269759233581243,1.4408546577587293,0.7628639858817597,0.8967351569393672
2010,ORE,0.3360128617363344,7.662379421221865,3.9244372990353695,7.409967845659163
2010,PGOOD,0.08843641951594314,3.172954283519017,1.0431809450633884,0.6802151363810987
2010,PROF,0.03444590595198947,0.7772114436040776,0.4181190397895429,0.6653239066096679
2010,PSERV,0.1848050528361472,1.2295032187537958,0.8617960241305317,1.0707720960362768
2010,PVT,0.16472529761427906,1.6347876243731274,0.8996202714178136,0.9893131238684248
2011,11,0.01699029126213592,6.104368932038835,3.37378640776699,2.1237864077669903
2011,111CA,-0.03896103896103896,10.004329004329003,5.632034632034632,3.4848484848484844
2011,113FF,0.08839779005524862,1.1325966850828728,0.49723756906077343,0.3922651933701657
2011,21,0.47198007471980075,3.049813200498132,2.9651307596513075,1.515566625155666
2011,211,0.9803921568627451,5.0588235294117645,5.147058823529411,2.287581699346405
2011,212,0.32967032967032966,2.9945054945054945,2.8681318681318686,1.565934065934066
2011,213,0.06050955414012739,1.1305732484076434,0.9076433121019108,0.7388535031847135
2011,22,0.8146067415730337,2.7724719101123596,2.2219101123595504,2.683988764044944
2011,23,0.020731356176216527,1.4284480276418083,0.48920241865822056,0.3777713792110567
2011,311FT,0.34960272417707156,7.341657207718502,1.024971623155505,0.8864926220204313
2011,313TT,0.05454545454545454,3.436363636363636,0.3090909090909091,0.6727272727272727
2011,315AL,0.037037037037037035,1.8148148148148149,0.20987654320987656,0.617283950617284
2011,31G,0.08930190389845875,4.221781504986401,1.027198549410698,0.6670444242973709
2011,31ND,0.17616068488640105,7.051037207770827,1.6305564702008561,0.9051695752387224
2011,321,0.042944785276073615,3.0306748466257667,0.4110429447852761,0.4785276073619632
2011,322,0.06164383561643836,4.174657534246576,0.7773972602739726,0.8082191780821919
2011,323,0.030888030888030892,1.7567567567567568,0.46332046332046334,0.5250965250965252
2011,324,0.18343195266272191,38.98816568047337,8.171597633136095,1.9822485207100593
2011,325,0.16493656286043828,5.509803921568627,2.3483275663206458,1.0599769319492502
2011,326,0.04774535809018567,3.663129973474801,0.6206896551724137,0.5782493368700266
2011,327,0.05726872246696035,2.431718061674009,0.6519823788546256,0.7973568281938327
2011,331,0.0808080808080808,7.373737373737374,1.0235690235690236,1.1111111111111112
2011,332,0.03575685339690107,2.3790226460071513,0.48033373063170437,0.5601907032181168
2011,333,0.040865384615384616,2.6947115384615383,0.6959134615384615,0.5432692307692308
2011,334,0.05594405594405595,0.9658119658119658,0.7863247863247864,0.3745143745143745
2011,335,0.0,2.2745098039215685,0.5751633986928105,0.36601307189542487
2011,3361MV,0.05714285714285714,7.502857142857143,0.9276190476190477,0.6552380952380952
2011,3364OT,0.033236994219653176,1.9046242774566475,0.7991329479768785,0.5202312138728323
2011,337,0.023809523809523808,2.0952380952380953,0.27976190476190477,0.4464285714285714
2011,339,0.0378619153674833,1.8173719376391981,0.7505567928730513,0.5634743875278396
2011,33DG,0.043718679799550714,2.7369967167789873,0.7105581475721444,0.5419042681873163
2011,42,0.4241173773498395,1.366116460339294,0.7191655204034846,1.2003668042182485
2011,441,0.3972445464982779,0.5740528128587831,0.30998851894374285,0.4466130884041332
2011,445,0.25742574257425743,0.9121287128712872,0.35272277227722776,0.7561881188118812
2011,44RT,0.37764777082913054,0.936050030260238,0.3814807343151099,0.8121847891870082
2011,452,0.44326241134751776,0.9255319148936171,0.1430260047281324,0.8416075650118204
2011,481,0.42346938775510207,2.8086734693877546,0.7346938775510203,2.7474489795918364
2011,482,-0.024271844660194174,1.9126213592233008,0.7961165048543688,1.6019417475728155
2011,483,0.09523809523809523,4.9523809523809526,1.142857142857143,4.587301587301587
2011,484,0.05241935483870967,2.1061827956989245,0.5833333333333333,1.9879032258064515
2011,485,0.09146341463414635,0.9207317073170732,0.9878048780487805,0.8475609756097562
2011,486,0.43859649122807015,2.3684210526315788,2.3333333333333335,1.9298245614035088
